ID,BARCODE,WELL_ID,WELL_NAME,BATCH_CODE,VOLUME,VOLUME_STRING,VOLUME_UNIT,CONCENTRATION,CONCENTRATION_STRING,CONCENTRATION_UNIT
2529774,AP00000466,1092601,G09,CMPD-0041847-1,40,NA,uL,101.5,NA,uM
2529773,AP00000466,1092601,G09,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529776,AP00000466,1092602,G10,CMPD-0142992-1,40,NA,uL,103.7,NA,uM
2529775,AP00000466,1092602,G10,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529777,AP00000466,1092603,G11,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529778,AP00000466,1092603,G11,CMPD-0130264-1,40,NA,uL,100.3,NA,uM
2529780,AP00000466,1092604,G12,CMPD-0054212-1,40,NA,uL,101.3,NA,uM
2529779,AP00000466,1092604,G12,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529781,AP00000466,1092605,G13,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529782,AP00000466,1092605,G13,CMPD-0012500-1,40,NA,uL,102.2,NA,uM
2529783,AP00000466,1092606,G14,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529784,AP00000466,1092606,G14,CMPD-0060590-1,40,NA,uL,100.9,NA,uM
2529786,AP00000466,1092607,G15,CMPD-0113161-1,40,NA,uL,101.2,NA,uM
2529785,AP00000466,1092607,G15,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529788,AP00000466,1092608,G16,CMPD-0055937-1,40,NA,uL,101.3,NA,uM
2529787,AP00000466,1092608,G16,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529789,AP00000466,1092609,G17,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529790,AP00000466,1092609,G17,CMPD-0011338-1,40,NA,uL,100.8,NA,uM
2529791,AP00000466,1092610,G18,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529792,AP00000466,1092610,G18,CMPD-0051693-1,40,NA,uL,100.2,NA,uM
2529794,AP00000466,1092611,G19,CMPD-0072410-1,40,NA,uL,100.7,NA,uM
2529793,AP00000466,1092611,G19,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529795,AP00000466,1092612,G20,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529796,AP00000466,1092612,G20,CMPD-0081422-1,40,NA,uL,102.4,NA,uM
2529798,AP00000466,1092613,G21,CMPD-0051099-1,40,NA,uL,101.8,NA,uM
2529797,AP00000466,1092613,G21,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529799,AP00000466,1092614,G22,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529800,AP00000466,1092614,G22,CMPD-0003667-1,40,NA,uL,101,NA,uM
2529801,AP00000466,1092615,G23,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529802,AP00000466,1092615,G23,CMPD-0072808-1,40,NA,uL,101.1,NA,uM
2529804,AP00000466,1092616,G24,CMPD-0026523-1,40,NA,uL,102.6,NA,uM
2529803,AP00000466,1092616,G24,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529805,AP00000466,2541132,H01,CMPD-0000001-01A,40,NA,uL,NA,infinite,uM
2529806,AP00000466,2541132,H01,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529807,AP00000466,2541116,H02,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529808,AP00000466,2541116,H02,CMPD-0000006-01A,40,NA,uL,2,NA,uM
2529809,AP00000466,1092638,H03,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529810,AP00000466,1092638,H03,CMPD-0097092-1,40,NA,uL,100.2,NA,uM
2529811,AP00000466,1092637,H04,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529812,AP00000466,1092637,H04,CMPD-0137829-1,40,NA,uL,100.7,NA,uM
2529814,AP00000466,1092636,H05,CMPD-0056339-1,40,NA,uL,101.9,NA,uM
2529813,AP00000466,1092636,H05,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529815,AP00000466,1092635,H06,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529816,AP00000466,1092635,H06,CMPD-0102648-1,40,NA,uL,100.1,NA,uM
2529817,AP00000466,1092634,H07,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529818,AP00000466,1092634,H07,CMPD-0104334-1,40,NA,uL,101.9,NA,uM
2529820,AP00000466,1092633,H08,CMPD-0095812-1,40,NA,uL,100.2,NA,uM
2529819,AP00000466,1092633,H08,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529822,AP00000466,1092632,H09,CMPD-0094665-1,40,NA,uL,100.4,NA,uM
2529821,AP00000466,1092632,H09,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529823,AP00000466,1092631,H10,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529824,AP00000466,1092631,H10,CMPD-0097749-1,40,NA,uL,100.7,NA,uM
2529826,AP00000466,1092630,H11,CMPD-0099553-1,40,NA,uL,101.2,NA,uM
2529825,AP00000466,1092630,H11,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529827,AP00000466,1092629,H12,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529828,AP00000466,1092629,H12,CMPD-0097059-1,40,NA,uL,101.2,NA,uM
2529830,AP00000466,1092628,H13,CMPD-0037038-1,40,NA,uL,100.6,NA,uM
2529829,AP00000466,1092628,H13,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529831,AP00000466,1092627,H14,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529832,AP00000466,1092627,H14,CMPD-0058823-1,40,NA,uL,101.3,NA,uM
2529834,AP00000466,1092626,H15,CMPD-0022982-1,40,NA,uL,100.8,NA,uM
2529833,AP00000466,1092626,H15,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529835,AP00000466,1092625,H16,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529836,AP00000466,1092625,H16,CMPD-0136760-1,40,NA,uL,100.7,NA,uM
2529838,AP00000466,1092624,H17,CMPD-0077710-1,40,NA,uL,100.8,NA,uM
2529837,AP00000466,1092624,H17,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529839,AP00000466,1092623,H18,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529840,AP00000466,1092623,H18,CMPD-0057982-1,40,NA,uL,100.6,NA,uM
2529841,AP00000466,1092622,H19,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529842,AP00000466,1092622,H19,CMPD-0069807-1,40,NA,uL,102.5,NA,uM
2529843,AP00000466,1092621,H20,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529844,AP00000466,1092621,H20,CMPD-0024254-1,40,NA,uL,100.3,NA,uM
2529846,AP00000466,1092620,H21,CMPD-0111928-1,40,NA,uL,100.9,NA,uM
2529845,AP00000466,1092620,H21,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529847,AP00000466,1092619,H22,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529848,AP00000466,1092619,H22,CMPD-0117837-1,40,NA,uL,101.5,NA,uM
2529850,AP00000466,1092618,H23,CMPD-0066374-1,40,NA,uL,100.9,NA,uM
2529849,AP00000466,1092618,H23,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529851,AP00000466,1092617,H24,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529852,AP00000466,1092617,H24,CMPD-0015739-1,40,NA,uL,101,NA,uM
2529853,AP00000466,2541133,I01,CMPD-0000001-01A,40,NA,uL,NA,infinite,uM
2529854,AP00000466,2541133,I01,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529855,AP00000466,2541117,I02,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529856,AP00000466,2541117,I02,CMPD-0000006-01A,40,NA,uL,2,NA,uM
2529857,AP00000466,1092639,I03,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529858,AP00000466,1092639,I03,CMPD-0099446-1,40,NA,uL,101.3,NA,uM
2529859,AP00000466,1092640,I04,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529860,AP00000466,1092640,I04,CMPD-0088761-1,40,NA,uL,101.4,NA,uM
2529861,AP00000466,1092641,I05,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529862,AP00000466,1092641,I05,CMPD-0073899-1,40,NA,uL,101.9,NA,uM
2529863,AP00000466,1092642,I06,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529864,AP00000466,1092642,I06,CMPD-0104315-1,40,NA,uL,101.6,NA,uM
2529865,AP00000466,1092643,I07,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529866,AP00000466,1092643,I07,CMPD-0046220-1,40,NA,uL,100.8,NA,uM
2529867,AP00000466,1092644,I08,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529868,AP00000466,1092644,I08,CMPD-0087257-1,40,NA,uL,102.4,NA,uM
2529869,AP00000466,1092645,I09,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529870,AP00000466,1092645,I09,CMPD-0097938-1,40,NA,uL,100.7,NA,uM
2529871,AP00000466,1092646,I10,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529872,AP00000466,1092646,I10,CMPD-0001712-1,40,NA,uL,102.9,NA,uM
2529873,AP00000466,1092647,I11,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529874,AP00000466,1092647,I11,CMPD-0117769-1,40,NA,uL,100.1,NA,uM
2529876,AP00000466,1092648,I12,CMPD-0068630-1,40,NA,uL,101.7,NA,uM
2529875,AP00000466,1092648,I12,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529877,AP00000466,1092649,I13,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529878,AP00000466,1092649,I13,CMPD-0003021-1,40,NA,uL,101,NA,uM
2529880,AP00000466,1092650,I14,CMPD-0136661-1,40,NA,uL,101.7,NA,uM
2529879,AP00000466,1092650,I14,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529881,AP00000466,1092651,I15,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529882,AP00000466,1092651,I15,CMPD-0130499-1,40,NA,uL,101.6,NA,uM
2529883,AP00000466,1092652,I16,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529884,AP00000466,1092652,I16,CMPD-0134728-1,40,NA,uL,100.8,NA,uM
2529885,AP00000466,1092653,I17,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529886,AP00000466,1092653,I17,CMPD-0077355-1,40,NA,uL,100.1,NA,uM
2529888,AP00000466,1092654,I18,CMPD-0067186-1,40,NA,uL,101.8,NA,uM
2529887,AP00000466,1092654,I18,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529889,AP00000466,1092655,I19,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529890,AP00000466,1092655,I19,CMPD-0076159-1,40,NA,uL,101.8,NA,uM
2529891,AP00000466,1092656,I20,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529892,AP00000466,1092656,I20,CMPD-0134113-1,40,NA,uL,101.5,NA,uM
2529894,AP00000466,1092657,I21,CMPD-0094682-1,40,NA,uL,100.4,NA,uM
2529893,AP00000466,1092657,I21,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529895,AP00000466,1092658,I22,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529896,AP00000466,1092658,I22,CMPD-0142757-1,40,NA,uL,105.1,NA,uM
2529898,AP00000466,1092659,I23,CMPD-0025598-1,40,NA,uL,100.1,NA,uM
2529897,AP00000466,1092659,I23,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529900,AP00000466,1092660,I24,CMPD-0132074-1,40,NA,uL,101.1,NA,uM
2529899,AP00000466,1092660,I24,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529901,AP00000466,2541134,J01,CMPD-0000001-01A,40,NA,uL,NA,infinite,uM
2529902,AP00000466,2541134,J01,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529904,AP00000466,2541118,J02,CMPD-0000006-01A,40,NA,uL,2,NA,uM
2529903,AP00000466,2541118,J02,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529905,AP00000466,1092682,J03,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529906,AP00000466,1092682,J03,CMPD-0021418-1,40,NA,uL,101.4,NA,uM
2529907,AP00000466,1092681,J04,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529908,AP00000466,1092681,J04,CMPD-0003454-1,40,NA,uL,100.7,NA,uM
2529910,AP00000466,1092680,J05,CMPD-0068582-1,40,NA,uL,101.5,NA,uM
2529909,AP00000466,1092680,J05,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529911,AP00000466,1092679,J06,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529912,AP00000466,1092679,J06,CMPD-0025887-1,40,NA,uL,100.2,NA,uM
2529913,AP00000466,1092678,J07,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529914,AP00000466,1092678,J07,CMPD-0123117-1,40,NA,uL,101.6,NA,uM
2529915,AP00000466,1092677,J08,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529916,AP00000466,1092677,J08,CMPD-0013284-1,40,NA,uL,102.1,NA,uM
2529917,AP00000466,1092676,J09,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529918,AP00000466,1092676,J09,CMPD-0072971-1,40,NA,uL,102.1,NA,uM
2529920,AP00000466,1092675,J10,CMPD-0141923-1,40,NA,uL,100.3,NA,uM
2529919,AP00000466,1092675,J10,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529921,AP00000466,1092674,J11,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529922,AP00000466,1092674,J11,CMPD-0103774-1,40,NA,uL,100.7,NA,uM
2529923,AP00000466,1092673,J12,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529924,AP00000466,1092673,J12,CMPD-0095371-1,40,NA,uL,101.6,NA,uM
2529925,AP00000466,1092672,J13,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529926,AP00000466,1092672,J13,CMPD-0027032-1,40,NA,uL,103.5,NA,uM
2529928,AP00000466,1092671,J14,CMPD-0110657-1,40,NA,uL,101.6,NA,uM
2529927,AP00000466,1092671,J14,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529929,AP00000466,1092670,J15,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529930,AP00000466,1092670,J15,CMPD-0097442-1,40,NA,uL,101,NA,uM
2529931,AP00000466,1092669,J16,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529932,AP00000466,1092669,J16,CMPD-0033215-1,40,NA,uL,100.5,NA,uM
2529934,AP00000466,1092668,J17,CMPD-0065003-1,40,NA,uL,100.3,NA,uM
2529933,AP00000466,1092668,J17,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529935,AP00000466,1092667,J18,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529936,AP00000466,1092667,J18,CMPD-0138951-1,40,NA,uL,100.1,NA,uM
2529938,AP00000466,1092666,J19,CMPD-0109086-1,40,NA,uL,101.8,NA,uM
2529937,AP00000466,1092666,J19,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529939,AP00000466,1092665,J20,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529940,AP00000466,1092665,J20,CMPD-0032452-1,40,NA,uL,101.4,NA,uM
2529942,AP00000466,1092664,J21,CMPD-0021682-1,40,NA,uL,101.3,NA,uM
2529941,AP00000466,1092664,J21,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529943,AP00000466,1092663,J22,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529944,AP00000466,1092663,J22,CMPD-0118578-1,40,NA,uL,101.2,NA,uM
2529945,AP00000466,1092662,J23,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529946,AP00000466,1092662,J23,CMPD-0133911-1,40,NA,uL,101.2,NA,uM
2529947,AP00000466,1092661,J24,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529948,AP00000466,1092661,J24,CMPD-0053111-1,40,NA,uL,101.5,NA,uM
2529949,AP00000466,2541135,K01,CMPD-0000001-01A,40,NA,uL,NA,infinite,uM
2529950,AP00000466,2541135,K01,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529951,AP00000466,2541119,K02,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529952,AP00000466,2541119,K02,CMPD-0000006-01A,40,NA,uL,2,NA,uM
2529953,AP00000466,1092683,K03,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529954,AP00000466,1092683,K03,CMPD-0023955-1,40,NA,uL,100.8,NA,uM
2529955,AP00000466,1092684,K04,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529956,AP00000466,1092684,K04,CMPD-0044940-1,40,NA,uL,102.5,NA,uM
2529957,AP00000466,1092685,K05,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529958,AP00000466,1092685,K05,CMPD-0087651-1,40,NA,uL,100.1,NA,uM
2529959,AP00000466,1092686,K06,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529960,AP00000466,1092686,K06,CMPD-0121583-1,40,NA,uL,101.2,NA,uM
2529962,AP00000466,1092687,K07,CMPD-0063785-1,40,NA,uL,100.5,NA,uM
2529961,AP00000466,1092687,K07,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529963,AP00000466,1092688,K08,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529964,AP00000466,1092688,K08,CMPD-0129494-1,40,NA,uL,101.2,NA,uM
2529965,AP00000466,1092689,K09,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529966,AP00000466,1092689,K09,CMPD-0114776-1,40,NA,uL,100.8,NA,uM
2529968,AP00000466,1092690,K10,CMPD-0091129-1,40,NA,uL,101,NA,uM
2529967,AP00000466,1092690,K10,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529969,AP00000466,1092691,K11,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529970,AP00000466,1092691,K11,CMPD-0099420-1,40,NA,uL,101.3,NA,uM
2529971,AP00000466,1092692,K12,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529972,AP00000466,1092692,K12,CMPD-0081836-1,40,NA,uL,100.9,NA,uM
2529973,AP00000466,1092693,K13,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529974,AP00000466,1092693,K13,CMPD-0063415-1,40,NA,uL,100.1,NA,uM
2529975,AP00000466,1092694,K14,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529976,AP00000466,1092694,K14,CMPD-0123607-1,40,NA,uL,102.2,NA,uM
2529977,AP00000466,1092695,K15,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529978,AP00000466,1092695,K15,CMPD-0095136-1,40,NA,uL,100.6,NA,uM
2529979,AP00000466,1092696,K16,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529980,AP00000466,1092696,K16,CMPD-0059418-1,40,NA,uL,100.7,NA,uM
2529982,AP00000466,1092697,K17,CMPD-0017900-1,40,NA,uL,100,NA,uM
2529981,AP00000466,1092697,K17,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529984,AP00000466,1092698,K18,CMPD-0086065-1,40,NA,uL,100.7,NA,uM
2529983,AP00000466,1092698,K18,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529985,AP00000466,1092699,K19,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529986,AP00000466,1092699,K19,CMPD-0132480-1,40,NA,uL,100.3,NA,uM
2529988,AP00000466,1092700,K20,CMPD-0092860-1,40,NA,uL,100.6,NA,uM
2529987,AP00000466,1092700,K20,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529989,AP00000466,1092701,K21,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529990,AP00000466,1092701,K21,CMPD-0073667-1,40,NA,uL,101.7,NA,uM
2529992,AP00000466,1092702,K22,CMPD-0080334-1,40,NA,uL,100.6,NA,uM
2529991,AP00000466,1092702,K22,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529993,AP00000466,1092703,K23,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529994,AP00000466,1092703,K23,CMPD-0127364-1,40,NA,uL,102,NA,uM
2529995,AP00000466,1092704,K24,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529996,AP00000466,1092704,K24,CMPD-0044456-1,40,NA,uL,102.2,NA,uM
2529998,AP00000466,2541136,L01,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2529997,AP00000466,2541136,L01,CMPD-0000001-01A,40,NA,uL,NA,infinite,uM
2529999,AP00000466,2541120,L02,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530000,AP00000466,2541120,L02,CMPD-0000006-01A,40,NA,uL,2,NA,uM
2530001,AP00000466,1092726,L03,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530002,AP00000466,1092726,L03,CMPD-0040986-1,40,NA,uL,100.9,NA,uM
2530004,AP00000466,1092725,L04,CMPD-0001328-1,40,NA,uL,100.6,NA,uM
2530003,AP00000466,1092725,L04,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530005,AP00000466,1092724,L05,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530006,AP00000466,1092724,L05,CMPD-0135253-1,40,NA,uL,101.7,NA,uM
2530007,AP00000466,1092723,L06,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530008,AP00000466,1092723,L06,CMPD-0125321-1,40,NA,uL,100.3,NA,uM
2530010,AP00000466,1092722,L07,CMPD-0085461-1,40,NA,uL,100.6,NA,uM
2530009,AP00000466,1092722,L07,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530011,AP00000466,1092721,L08,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530012,AP00000466,1092721,L08,CMPD-0118491-1,40,NA,uL,100.3,NA,uM
2530013,AP00000466,1092720,L09,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530014,AP00000466,1092720,L09,CMPD-0065475-1,40,NA,uL,101.5,NA,uM
2530016,AP00000466,1092719,L10,CMPD-0101197-1,40,NA,uL,100.9,NA,uM
2530015,AP00000466,1092719,L10,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530017,AP00000466,1092718,L11,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530018,AP00000466,1092718,L11,CMPD-0073669-1,40,NA,uL,101.7,NA,uM
2530019,AP00000466,1092717,L12,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530020,AP00000466,1092717,L12,CMPD-0044273-1,40,NA,uL,102.2,NA,uM
2530021,AP00000466,1092716,L13,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530022,AP00000466,1092716,L13,CMPD-0052165-1,40,NA,uL,102.6,NA,uM
2530023,AP00000466,1092715,L14,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530024,AP00000466,1092715,L14,CMPD-0053632-1,40,NA,uL,101.4,NA,uM
2530026,AP00000466,1092714,L15,CMPD-0108193-1,40,NA,uL,100.1,NA,uM
2530025,AP00000466,1092714,L15,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530027,AP00000466,1092713,L16,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530028,AP00000466,1092713,L16,CMPD-0056384-1,40,NA,uL,101.9,NA,uM
2530029,AP00000466,1092712,L17,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530030,AP00000466,1092712,L17,CMPD-0080407-1,40,NA,uL,101.6,NA,uM
2530031,AP00000466,1092711,L18,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530032,AP00000466,1092711,L18,CMPD-0025465-1,40,NA,uL,101.6,NA,uM
2530033,AP00000466,1092710,L19,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530034,AP00000466,1092710,L19,CMPD-0068322-1,40,NA,uL,102.4,NA,uM
2530035,AP00000466,1092709,L20,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530036,AP00000466,1092709,L20,CMPD-0098336-1,40,NA,uL,101.1,NA,uM
2530038,AP00000466,1092708,L21,CMPD-0072283-1,40,NA,uL,100.2,NA,uM
2530037,AP00000466,1092708,L21,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530040,AP00000466,1092707,L22,CMPD-0107007-1,40,NA,uL,101,NA,uM
2530039,AP00000466,1092707,L22,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530042,AP00000466,1092706,L23,CMPD-0062227-1,40,NA,uL,101.4,NA,uM
2530041,AP00000466,1092706,L23,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530043,AP00000466,1092705,L24,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530044,AP00000466,1092705,L24,CMPD-0021645-1,40,NA,uL,102.6,NA,uM
2530045,AP00000466,2541137,M01,CMPD-0000001-01A,40,NA,uL,NA,infinite,uM
2530046,AP00000466,2541137,M01,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530048,AP00000466,2541121,M02,CMPD-0000006-01A,40,NA,uL,2,NA,uM
2530047,AP00000466,2541121,M02,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530049,AP00000466,1092727,M03,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530050,AP00000466,1092727,M03,CMPD-0009106-1,40,NA,uL,102.5,NA,uM
2530051,AP00000466,1092728,M04,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530052,AP00000466,1092728,M04,CMPD-0089238-1,40,NA,uL,102.2,NA,uM
2530054,AP00000466,1092729,M05,CMPD-0011403-1,40,NA,uL,101.2,NA,uM
2530053,AP00000466,1092729,M05,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530056,AP00000466,1092730,M06,CMPD-0067296-1,40,NA,uL,101.4,NA,uM
2530055,AP00000466,1092730,M06,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530058,AP00000466,1092731,M07,CMPD-0104283-1,40,NA,uL,100.1,NA,uM
2530057,AP00000466,1092731,M07,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530060,AP00000466,1092732,M08,CMPD-0043752-1,40,NA,uL,102.6,NA,uM
2530059,AP00000466,1092732,M08,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530061,AP00000466,1092733,M09,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530062,AP00000466,1092733,M09,CMPD-0066288-1,40,NA,uL,100.8,NA,uM
2530063,AP00000466,1092734,M10,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530064,AP00000466,1092734,M10,CMPD-0029595-1,40,NA,uL,100.8,NA,uM
2530066,AP00000466,1092735,M11,CMPD-0078613-1,40,NA,uL,101,NA,uM
2530065,AP00000466,1092735,M11,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530067,AP00000466,1092736,M12,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530068,AP00000466,1092736,M12,CMPD-0080911-1,40,NA,uL,100.7,NA,uM
2530070,AP00000466,1092737,M13,CMPD-0137044-1,40,NA,uL,101.7,NA,uM
2530069,AP00000466,1092737,M13,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530072,AP00000466,1092738,M14,CMPD-0145936-1,40,NA,uL,101.9,NA,uM
2530071,AP00000466,1092738,M14,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530074,AP00000466,1092739,M15,CMPD-0087492-1,40,NA,uL,100.9,NA,uM
2530073,AP00000466,1092739,M15,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530076,AP00000466,1092740,M16,CMPD-0029014-1,40,NA,uL,102.7,NA,uM
2530075,AP00000466,1092740,M16,CMPD-0000002-01A,40,NA,uL,20,NA,uM
2530077,AP00000466,1092741,M17,CMPD-0000002-01A,40,NA,uL,20,NA,uM
